caenorhabditis_elegans_prjna13758	C30H6.1b.1	136 375 56 105 118 86 42-39-24-48-21-33-54-36-42-42-42-42-51-39-33-42-162 106 104 108
caenorhabditis_elegans_prjna13758	C30H6.1c.1	136 375 56 105 118 86 30-42-39-24-48-21-33-54-36-42-42-42-42-51-39-33-42-42-162 106 104 108
caenorhabditis_elegans_prjna13758	C30H6.1d.1	136 375 56 105 118 86 30-42-39-24-48-21-33-54-36-42-42-42-42-51-39-33-42-162 106 104 108
caenorhabditis_elegans_prjna13758	C30H6.1e.1	136 375 56 105 118 86 30-42-39-24-48-21-54-36-42-42-42-42-51-39-33-42-162 106 104 108
caenorhabditis_elegans_prjna13758	C30H6.1g.1	136 375 56 105 118 86 30-42-39-24-48-21-54-36-42-42-42-42-51-39-33-42-42-162 106 104 108
caenorhabditis_elegans_prjna13758	C30H6.1h.1	136 375 56 105 118 86 30-42-24-48-21-33-54-36-42-42-42-42-51-39-33-42-42-162 106 104 108
caenorhabditis_elegans_prjna13758	C30H6.1i.1	136 375 56 105 118 86 30-42-24-48-21-33-54-36-42-42-42-42-51-39-33-42-162 106 104 108
caenorhabditis_elegans_prjna13758	C30H6.1j.1	136 375 56 105 118 86 30-42-24-48-21-54-36-42-42-42-42-51-39-33-42-42-162 106 104 108
caenorhabditis_elegans_prjna13758	C30H6.1k.1	136 375 56 105 118 86 30-42-24-48-21-54-36-42-42-42-42-51-39-33-42-162 106 104 108
caenorhabditis_elegans_prjna13758	C30H6.1l.1	136 375 56 105 118 86 42-39-24-48-21-54-36-42-42-42-42-51-39-33-42-42-162 106 104 108
caenorhabditis_elegans_prjna13758	C30H6.1m.1	136 375 56 105 118 86 42-39-24-48-21-54-36-42-42-42-42-51-39-33-42-162 106 104 108
caenorhabditis_elegans_prjna13758	C30H6.1n.1	136 375 56 105 118 86 42-24-48-21-33-54-36-42-42-42-42-51-39-33-42-42-162 106 104 108
caenorhabditis_elegans_prjna13758	C30H6.1o.1	136 375 56 105 118 86 42-24-48-21-33-54-36-42-42-42-42-51-39-33-42-162 106 104 108
caenorhabditis_elegans_prjna13758	C30H6.1p.1	136 375 56 105 118 86 42-24-48-21-54-36-42-42-42-42-51-39-33-42-42-162 106 104 108
caenorhabditis_elegans_prjna13758	C30H6.1q.1	136 375 56 105 118 86 42-24-48-21-54-36-42-42-42-42-51-39-33-42-162 106 104 108
caenorhabditis_elegans_prjna13758	Y46G5A.15.1	94 54-66-45-63-30-87 323 60-90 278
caenorhabditis_elegans_prjna13758	F35C5.3.1	82 87-57-645-54-45-42-36-33-66-54
caenorhabditis_elegans_prjna13758	F35C5.4.1	21-186-78-48-45-39-42-60
caenorhabditis_elegans_prjna13758	F23H11.6.1	42-99-57-57-57-57-63-249-198
caenorhabditis_japonica_prjna12591	CJA11117a.1	73 69-18-60-69-42 124
caenorhabditis_japonica_prjna12591	CJA11117b.1	73 69-18-69-42 98
caenorhabditis_japonica_prjna12591	CJA11117c.1	73 69-60-69-42 124
caenorhabditis_japonica_prjna12591	CJA19614.1	73 22 69-54-51-96-39-51-39-51-39-51-39-51-39-51-162
caenorhabditis_japonica_prjna12591	CJA20906a.1	57-63-150
caenorhabditis_japonica_prjna12591	CJA20906b.1	57-63-36-48-84-63-150
caenorhabditis_japonica_prjna12591	CJA20906c.1	57-63-84-63-150
caenorhabditis_japonica_prjna12591	CJA12352.1	90-153-42-54-48-54 394 54-129-249
caenorhabditis_japonica_prjna12591	CJA41717a.1	6-66-57-54-66-57-48-63-120-48-105-96
caenorhabditis_japonica_prjna12591	CJA41717b.1	60-51-57-66-57-54-66-57-48-63-120-48-105-96
caenorhabditis_japonica_prjna12591	CJA10882a.1	90-192-54-63-54 332 808 255-66
caenorhabditis_japonica_prjna12591	CJA10882b.1	90-192-54-63-63-54 332 808 255-66
caenorhabditis_japonica_prjna12591	CJA41558.1	51-57-66-57-54-66-57-63-129
caenorhabditis_latens_prjna248912	FL83_03066	77 66 79 66-81-57-60-69-60-72-72 101
caenorhabditis_latens_prjna248912	FL83_04894	138-126-42-54-54-54 394 54-261-288
caenorhabditis_latens_prjna248912	FL83_05044.1	94 201-63-63-42-63-201-63-42-63-63-63-66-63-63-63 493
caenorhabditis_latens_prjna248912	FL83_05044.2	94 201-63-63-42-63-201-63-42-63-63-63-66-63-63-63-63 493
caenorhabditis_latens_prjna248912	FL83_14578.1	190 72-63-78-63-48-51-63-63-63-51-63-78-63 74 48 82 66-57-39-81-72-645 220 148
caenorhabditis_latens_prjna248912	FL83_14578.2	190 72-63-78-63-48-51-63-63-63-51-63-78-63 80 82 66-57-39-81-72 629 228
caenorhabditis_nigoni_prjna384657	Cnig_chr_X.g26158.1	172 63-63-63-63-63-63-63-63-63-63-63-63-63-63-63-63 74 371 268
caenorhabditis_nigoni_prjna384657	Cnig_chr_X.g26158.2	139 63-63-63-63-63-63-63-63-63-63-63-63-63-63-63-63 74 371 268
caenorhabditis_nigoni_prjna384657	Cnig_chr_X.g26158.3	139 63-63-69-63-63-63-63-63-63-63-63-63-63-63-63-63 74 371 268
caenorhabditis_nigoni_prjna384657	Cnig_chr_V.g22115.1	316 572 39-63-63-132-240
caenorhabditis_nigoni_prjna384657	Cnig_chr_V.g22115.2	316 572 39-63-39-63-132-240
caenorhabditis_nigoni_prjna384657	Cnig_chr_I.g2182	80 17 30-30-30-30 44 15-15-15-15 13 30 23 6
caenorhabditis_remanei_prjna248909	FL81_00430	60-75-78 238 90-39-84-54-66-63-75-66-84-66-96-57-57-60-60-69-90-57 62
caenorhabditis_remanei_prjna248909	FL81_04599	134 126-42-54-54-54 394 54-252-312
caenorhabditis_remanei_prjna248909	FL81_19331.1	70 123-66-42-66-66-78 73 215 69-48-66-81-72 554 155 181
caenorhabditis_remanei_prjna248909	FL81_19331.2	70 123-66-42-66-66-78-69-69-48-66-81-72 554 155 181
caenorhabditis_remanei_prjna248909	FL81_24362	75 97 77 63-63-60-63-63-75-63-60-63-63-57-63-63-90-63 499
caenorhabditis_remanei_prjna248911	FL82_02563	180-42-63-54-69-147-87-102-102-54-57
caenorhabditis_remanei_prjna248911	FL82_03804	121 126-42-54-54-54 394 54-255-321
caenorhabditis_remanei_prjna248911	FL82_07265	143 77 63-63-60-63-63-63-63-63-63-57-63-63-90-63 496
caenorhabditis_remanei_prjna248911	FL82_11743	63-81-69-51-63-57-96
caenorhabditis_remanei_prjna248911	FL82_19888	88 75-78-90-105-90-39-84-54-66-63-75-66-84-66-96-57-57-60-60-69-90-57 62
caenorhabditis_remanei_prjna248911	FL82_21154	45-57-9-51 52 32 51
caenorhabditis_remanei_prjna248911	FL82_24461	89 295 147-42-42-45-57
caenorhabditis_remanei_prjna53967	CRE27435.1	76 60-33-48-45 128 559
caenorhabditis_remanei_prjna53967	CRE05914.1	45-81-48-63-69-60-63-60-96-51-75
caenorhabditis_remanei_prjna53967	CRE15473.1	83 126-42-54-54-54 394 54-252 331
caenorhabditis_remanei_prjna53967	CRE23688.1	60-75-78 238 90-39-84-54-66-63-75-66-84-66-96-57-57-60-60-69-90-57-63 68
caenorhabditis_remanei_prjna53967	CRE01280.1	141 77 63-63-60-63-63-75-63-60-63-63-57-63-63-90 674
caenorhabditis_remanei_prjna53967	CRE14406.1	83 126-42-54-54-54 394 54-252-285
caenorhabditis_sinica_prjna194557	Csp5_scaffold_00280.g8612.t1	114-57-66-60-39 40 59
caenorhabditis_sinica_prjna194557	Csp5_scaffold_01829.g23391.t1	143 69-63-63-63 47 56
caenorhabditis_sinica_prjna194557	Csp5_scaffold_03213.g29438.t1	321-102-126-57-102-54-51-69-48
caenorhabditis_sinica_prjna194557	Csp5_scaffold_03983.g31767.t1	57-180-285 170 170 66-66-66-66-66 83 159
caenorhabditis_sinica_prjna194557	Csp5_scaffold_03983.g31767.t2	33-180-285 170 170 66-66-66-66-66 83 159
caenorhabditis_sinica_prjna194557	Csp5_scaffold_03983.g31767.t3	57-180-285 170 170 66-66-66-66 83 159
caenorhabditis_sinica_prjna194557	Csp5_scaffold_05760.g35538.t1	90-60-57-54-69-1215 755
caenorhabditis_sinica_prjna194557	Csp5_scaffold_06135.g36122.t1	141-51-60-51-60-51-135 178 413
caenorhabditis_sp34_prjdb5687	Sp34_50344000.t1	208 45-45-42-45-27-45-45-45 74
caenorhabditis_sp34_prjdb5687	Sp34_50395600.t1	70 30-30-30-30-30-30-276-27 157 136 71 34
caenorhabditis_sp34_prjdb5687	Sp34_50395800.t1	94 30-30-30-30-30-30-30-27 157 196
caenorhabditis_sp34_prjdb5687	Sp34_50396800.t1	94 30-30-30-30-30-204 272
caenorhabditis_sp34_prjdb5687	Sp34_50397000.t1	76 30-30-30-30-30-30-30-204 272
caenorhabditis_sp34_prjdb5687	Sp34_50397500.t1	130 17 156-102-63-60-57-66-66-66-69-66-69-66-63-66-273
caenorhabditis_sp34_prjdb5687	Sp34_40233300.t1	83 126-36-54-54-54 394 54-195-273
caenorhabditis_sp34_prjdb5687	Sp34_40253500.t1	66 64 765-66-111-21-54-66-66-54-54-66-66-54-66-54-66-54-66-54-66-54-66-54-66-54-33-66-66-54 134
caenorhabditis_sp34_prjdb5687	Sp34_10101800.t1	325 108 91 247 88 12 92 57-42-30-36-54
caenorhabditis_sp34_prjdb5687	Sp34_30278300.t1	34 33-42-3-51 170 66-84
caenorhabditis_sp34_prjdb5687	Sp34_30333620.t1	45-111-57-57-57-57-57-63-267-198
caenorhabditis_sp34_prjdb5687	Sp34_X0107210.t1	60-120-99-105-135-54-81-84-63-45-54-57-48-45-45-51-60-69-42
caenorhabditis_sp34_prjdb5687	Sp34_X0175400.t1	66-57-69-48 58 205 268
caenorhabditis_tropicalis_prjna53597	Csp11.Scaffold629.g11670.t1	573-558-54-54-48-54-48-60-54-90-39-108-66-285
caenorhabditis_tropicalis_prjna53597	Csp11.Scaffold354.g869.t1	3 125 63 79 42-48-39-45-87 74 109
clonorchis_sinensis_prjda72781	csin103033	42-186-135-66-36-45-66-36-57-36-45-66-36-45-63-57-69-66-45-75-126-213-105-138-267
clonorchis_sinensis_prjda72781	csin103749	31 51-51-51-51-51-51-51-51-51-51-336 209 30-213-273
clonorchis_sinensis_prjda72781	csin103915	28 45-45-45-45-45-45-45-45-45-45-45-45-36-45-39-45-36-45-45-45-36-45-48-36-45-45-45-45-45-42-45-45 50
clonorchis_sinensis_prjda72781	csin104361	37 48-30-33-36-30-36-30 29
clonorchis_sinensis_prjda72781	csin105887	67 39-39-123-39-39-24-39 38
clonorchis_sinensis_prjda72781	csin110215	61 198-198-63-57-48-57-57-48-63-90 59
clonorchis_sinensis_prjda72781	csin110349	22 30-21-21-30-36 56
clonorchis_sinensis_prjda72781	csin112419	34 33-33-33-21 67 19
clonorchis_sinensis_prjda72781	csin112621	58 33-27-33-33-33-33-33-21-33-33-33 32
clonorchis_sinensis_prjna386618	Cs-k2.gene93	15-21-30-21-21-30-9-15-54-15-21-30-21-21-30-48
clonorchis_sinensis_prjna386618	Cs-k2.gene146	33-33-33-33-33-33-33-33
clonorchis_sinensis_prjna386618	Cs-k2.gene148	33-33-33-33-33-33-33
clonorchis_sinensis_prjna386618	Cs-k2.gene149	36-33-48-39-24-39-24 58
clonorchis_sinensis_prjna386618	Cs-k2.gene151	48-33-33-36-30-36-30-30
clonorchis_sinensis_prjna386618	Cs-k2.gene428	67 39-39-123-39-39-24-39-477 290
clonorchis_sinensis_prjna386618	Cs-k2.gene801	212 40 57-36-45-30-108 121
clonorchis_sinensis_prjna386618	Cs-k2.gene2234	48-33-33-36-30-36-30-30
clonorchis_sinensis_prjna386618	Cs-k2.gene3454	25 21-15-9-21-21-15-18-9-24-21-9-21-21 67 192
clonorchis_sinensis_prjna386618	Cs-k2.gene780	45-42-48-51-51-45-45
clonorchis_sinensis_prjna386618	Cs-k2.gene3054	48-30-33-36-27-36-30
clonorchis_sinensis_prjna386618	Cs-k2.gene6027	24-27-24-27-27-24-27-27-18-12-39-21-21-21-21-21-15
clonorchis_sinensis_prjna386618	Cs-k2.gene924	31 51-51-51-51-51-51-51-51-51-51-51-51-51-51
clonorchis_sinensis_prjna386618	Cs-k2.gene6452	18-24-39-36-36-54-24-36-42-27-42-36-33-30 35 26
clonorchis_sinensis_prjna386618	Cs-k2.gene6461	45-33-33-33-33-33-33-30
clonorchis_sinensis_prjna386618	Cs-k2.gene6489	84 103 18-36-45-45-45-45-45-45-45
clonorchis_sinensis_prjna386618	Cs-k2.gene6491	48-36-45-45-45-45-45-42-45-45-42-21-45-21-45-33-45-36-42-42-36-33-45-45-51-51-42-33-51 134
clonorchis_sinensis_prjna386618	Cs-k2.gene2395	48-33-33-36-30-36-30-30
clonorchis_sinensis_prjna386618	Cs-k2.gene9727	74 119 15-24-21-9-21-21 67
clonorchis_sinensis_prjna386618	Cs-k2.gene11476	12 7 12-12-18-12-18-18-12-12-18-12-12-18
clonorchis_sinensis_prjna386618	Cs-k2.gene3216	27-9-21-21-21-24-27-9-27 13 6
clonorchis_sinensis_prjna386618	Cs-k2.gene7848	24-24-24-24-21-36-24-24-24
clonorchis_sinensis_prjna386618	Cs-k2.gene7862	57-12-36-36-18-57-12-30-36-36-36
clonorchis_sinensis_prjna386618	Cs-k2.gene8155	15-39-36-15-18-18-21-24-24-21-18-21-33-21-21-30-30
clonorchis_sinensis_prjna386618	Cs-k2.gene8175	21-24-21-21-21-24-21
clonorchis_sinensis_prjna386618	Cs-k2.gene3864	27-30-42-42-45-33-36-36-36-45-39-36-36-30-36-33-36-39-36-39-36-21
clonorchis_sinensis_prjna386618	Cs-k2.gene4303	90-39-48 92 226 57-30-30-27-24 98 241 60-57-48 104 238 57-33-27-27-36-39-63 98 223 72-24-9-30-27-24 92 220 57-57 89 181 54 74 229 57 14
clonorchis_sinensis_prjna386618	Cs-k2.gene4305	27-120 244 60-57-48 104 238 60-33-39-63 98 72 71
clonorchis_sinensis_prjna386618	Cs-k2.gene6289	85 42-30-39-33-24-30-39-33-42-36-30 110 119 91 116 44 48-48-63-42-30 113 110 91 116 181
clonorchis_sinensis_prjna386618	Cs-k2.gene6290	22 30-21-21-30-36 89
clonorchis_sinensis_prjna386618	Cs-k2.gene6296	24-21-24-36-21-24-21
clonorchis_sinensis_prjna386618	Cs-k2.gene6187	45-69-66-45-42-66-60
clonorchis_sinensis_prjna386618	Cs-k2.gene5625	36-18-18-27-42-48-36-36-36-36-30-27-42-42-33-30-9-39-36-18-30-21-27-42-42-18
clonorchis_sinensis_prjna386618	Cs-k2.gene7895	30-84-18-24-39-24-6 101 238 24 77 154 36-57 98 160 48 113 220 57 107
clonorchis_sinensis_prjna386618	Cs-k2.gene7897	18-12-24-27-27-45-45
clonorchis_sinensis_prjna386618	Cs-k2.gene7899	18-18-12-18-24-75-21-24-21-12-21-21-18-15 101 238 24 77 154 36-57 98 163 48 113 220 57
clonorchis_sinensis_prjna386618	Cs-k2.gene9850	33-42-42-42-42-42-42-30-33-21 26
clonorchis_sinensis_prjna386618	Cs-k2.gene9851	33-12-12-24-33-15-21-36 26 26
clonorchis_sinensis_prjna386618	Cs-k2.gene11087	41 312 169 203 302 116 77 71 68 255-45-39-33-45-45-39-33-39-33-45-39-66-30-45-18-45-39-15-18
clonorchis_sinensis_prjna386618	Cs-k2.gene8069	49 24-24 113 223 54-57 65 217 48 113 232 54-54-63-69
clonorchis_sinensis_prjna386618	Cs-k2.gene11814	21-27-21-21-18-18-18 263 319 71 114
clonorchis_sinensis_prjna386618	Cs-k2.gene11594	165 56 70 157 24-21-18-21-24-18-24-6
clonorchis_sinensis_prjna386618	Cs-k2.gene11595	21-21-21-21-21-24-21-51
clonorchis_sinensis_prjna386618	Cs-k2.gene8378	45-30-42-30 14 26 28
clonorchis_sinensis_prjna386618	Cs-k2.gene8825	33-21-30-21-30-15-15-21-96-15-21
clonorchis_sinensis_prjna386618	Cs-k2.gene8826	33-21-30-21-30-21-54-21
clonorchis_sinensis_prjna386618	Cs-k2.gene8793	48-33-33-36-30-36-51-30
clonorchis_sinensis_prjna386618	Cs-k2.gene8795	48-33-33-36-30-36-30
clonorchis_sinensis_prjna386618	Cs-k2.gene8796	48-33-33-36-30-36-30
clonorchis_sinensis_prjna386618	Cs-k2.gene8797	48-33-33-36-30-36-30-30
clonorchis_sinensis_prjna386618	Cs-k2.gene8798	48-33-33-36-30-36-30-30
clonorchis_sinensis_prjna386618	Cs-k2.gene8799	48-18-18-36-30-36-30-30
clonorchis_sinensis_prjna386618	Cs-k2.gene8800	48-27-33-36-30-36-33-30-30-27-27-36-30-30
clonorchis_sinensis_prjna386618	Cs-k2.gene8801	48-33-33-36-30-36-30-30
clonorchis_sinensis_prjna386618	Cs-k2.gene10828	244 659 199 24 89 211 27-9-24-24-57-24 71 217 48 113 250 57
clonorchis_sinensis_prjna386618	Cs-k2.gene10831	60-51-36-30 29 30-54
clonorchis_sinensis_prjna386618	Cs-k2.gene10832	18-24-24-24 86 208 27-24-24-57-24 44 214 48 113 238 54-18-18
clonorchis_sinensis_prjna386618	Cs-k2.gene12686	45-270-87-81-45-39-45-45-45-39-45-39-45-39-45-33-39-45-39-69-24-18-27
clonorchis_sinensis_prjna386618	Cs-k2.gene12287	61 198-63-57-57-48-63-48-57-57-48
clonorchis_sinensis_prjna386618	Cs-k2.gene9624	45-66-36-57-36-45-66-36-45-63-57-69-66-45-75-126-63-213-105-138-183-63-105-192 581 91 133 161 194 121
clonorchis_sinensis_prjna386618	Cs-k2.gene13628	36-15-9-24-18-33-24-24-33-33-24-24-24-24-24-93-48 74 208 63-84-48 74 208 63
clonorchis_sinensis_prjna386618	Cs-k2.gene10602	15-24-24-21-24-21-21-21-21-15-24-24-24-21-21
clonorchis_sinensis_prjna386618	Cs-k2.gene12313	48-15-33-36-30-36-30 29
clonorchis_sinensis_prjna386618	Cs-k2.gene10923	39-36-39-54-24-36-45-24-42-36-33-30
clonorchis_sinensis_prjna386618	Cs-k2.gene10929	27-42-36-33-30 35 47
clonorchis_sinensis_prjna386618	Cs-k2.gene11710	27-27-33-24-27-33-27-33-27-27-27-27-21 163 625
clonorchis_sinensis_prjna386618	Cs-k2.gene13010	54-66-63-63-63-63-63-63-66-63-54-57
clonorchis_sinensis_prjna386618	Cs-k2.gene13511	33-27-33-33-33-39-33
clonorchis_sinensis_prjna386618	Cs-k2.gene13512	58 33-27-33-33-33-21-33-33-33
clonorchis_sinensis_prjna386618	Cs-k2.gene13514	34 33-33-33-21 67 19
clonorchis_sinensis_prjna386618	Cs-k2.gene13486	45-24-24-27-21-15-18-9-24-9
clonorchis_sinensis_prjna386618	Cs-k2.gene13867	37 48-30-33-36-27-36-30-30
clonorchis_sinensis_prjna386618	Cs-k2.gene13959	51-39-15-21-33-36-30-24-36-33-21
clonorchis_sinensis_prjna386618	Cs-k2.gene14109	33-24-27-21-12-18-9-24-21-24-6-27-6-30-9-27-27-27-15-24-18-15-24-24
clonorchis_sinensis_prjna386618	Cs-k2.gene14397	51-36-33-36-30-24-36-33-21
clonorchis_sinensis_prjna386618	Cs-k2.gene14398	51-36-33-36-30-21-36-33-21
clonorchis_sinensis_prjna386618	Cs-k2.gene14310	96-153-33-33-36-36-39-93-153
clonorchis_sinensis_prjna386618	Cs-k2.gene14445	42-36-39-54-24-36-36-24-30-42-36-33 11
clonorchis_sinensis_prjna386618	Cs-k2.gene14367	129-18-18-18-18-18-18-18-18
clonorchis_sinensis_prjna386618	Cs-k2.gene14497	24-21-21-21-21-48-21-21-24 26 9
clonorchis_sinensis_prjna386618	Cs-k2.gene14740	47 80 177-60-48-48-60-48 875
clonorchis_sinensis_prjna386618	Cs-k2.gene14761	21-21-18-9-9-9-9-9-27-15-18-21-21-24-36
cylicostephanus_goldi_prjeb498	CGOC_0000116801-mRNA-1	162-45-42-45-60-96-60
cylicostephanus_goldi_prjeb498	CGOC_0000383201-mRNA-1	36-36-36-30-42-39-147
cylicostephanus_goldi_prjeb498	CGOC_0000404101-mRNA-1	30-51-60-60-54-54-48-93-81-99
cylicostephanus_goldi_prjeb498	CGOC_0000465001-mRNA-1	66-45-48-48-96 113 108-102
dibothriocephalus_latus_prjeb1206	DILT_0000407801-mRNA-1	214 57-57-57-57-57-57-57-57-57-57-57-57-57 113
dibothriocephalus_latus_prjeb1206	DILT_0000523601-mRNA-1	52 48-48-51-48-75 131
dibothriocephalus_latus_prjeb1206	DILT_0001400301-mRNA-1	46 48-57-57-57-57-57-57 26
dibothriocephalus_latus_prjeb1206	DILT_0000064301-mRNA-1	103 57-57-57-42-57 149
dictyocaulus_viviparus_prjeb5116	nDv.1.0.1.t13675	138-108-120-75-78-165 113 118 97 45-45-42-39-45-45-45-45-45-45-45-45-39-45-45-45-45-162-45-45-45-45-45-45-45-45-45-45-45 85 68 45-39-45-45-39-45-45-39-45-45-45-45-45-45-42-45-42-45-54 388
dictyocaulus_viviparus_prjeb5116	nDv.1.0.1.t11600	204-48-39-57-39-48-84 653
dictyocaulus_viviparus_prjeb5116	nDv.1.0.1.t05952	42-39-36-36-33-39-39-39-36-39-39-39-33-57-39-39 31 57-36 253
dictyocaulus_viviparus_prjeb5116	nDv.1.0.1.t10627	137 66-66-66-66-66-66-87-87-87-66-78-78-102-54-150-45 566
dictyocaulus_viviparus_prjeb5116	nDv.1.0.1.t05158	41 195-39-45-45-45 22 161
dictyocaulus_viviparus_prjeb5116	nDv.1.0.1.t11572	96-75-96-66-66-36-69-765
dictyocaulus_viviparus_prjeb5116	nDv.1.0.1.t13143	432-264-66-51-54-51-54-51-213
dictyocaulus_viviparus_prjeb5116	nDv.1.0.1.t08646	39-39-39-39-39-39 212
dictyocaulus_viviparus_prjeb5116	nDv.1.0.1.t02231	165-120-27-126-135-36-108-135-66-66-66-66-66-66-66-66-129 110
dictyocaulus_viviparus_prjeb5116	nDv.1.0.1.t05973	66-66-66-54-66-54-66-165-54 247
dictyocaulus_viviparus_prjeb5116	nDv.1.0.1.t02153	270 53 76 54-45-45-45-63-72-72-63 611
dictyocaulus_viviparus_prjna72587	DICVIV_00392	176 54 74 69 55 77 60-45-45-51-48-51-48-48-36-48 134 157 134 162
dictyocaulus_viviparus_prjna72587	DICVIV_00521	28 36-45-45-42-39-45-45-45-45-45-45-45-45-81-45-45-45-45-162-39-45-45-39-45-72-39-45-45-39-45-45-39-45-45-45-45-39-45-45-39-45-45-39-45-45-39-45-45-66-45-45-45-42-45-42-45-54 266
dictyocaulus_viviparus_prjna72587	DICVIV_01872	658 66-66-54-66-66-66-66-54-66-54-66-165-54 41
dictyocaulus_viviparus_prjna72587	DICVIV_02446	344 59 40 39-39-39-39-39-51-39-39 43
dictyocaulus_viviparus_prjna72587	DICVIV_04606	93-75-96-66-66-36-69-42-21
dictyocaulus_viviparus_prjna72587	DICVIV_07088	63 59 13 60-66-33-36
dictyocaulus_viviparus_prjna72587	DICVIV_06998	75-27-126-135-36-108-135-66-66-66-66-66-66-66-66-66-129-48
dictyocaulus_viviparus_prjna72587	DICVIV_07990	66-132-66-66-45-48 110 73 48-36 29 142 15
dictyocaulus_viviparus_prjna72587	DICVIV_08960	130 66-66-66-66-66-66-66-66-66-66-66-66 113
dictyocaulus_viviparus_prjna72587	DICVIV_12523	68 50 80 36-54-39-45-42-36-39 34 72 41
diploscapter_coronatus_prjdb3143	DCO_016403	102 113 93 91 54-45-45-54-66-30-93-39-87 164
diploscapter_coronatus_prjdb3143	DCO_017062	139 81-66-66-66-66-66-66-66 262
diploscapter_coronatus_prjdb3143	DCO_029962	336-48-51-63-51-39-63-51-114
diploscapter_coronatus_prjdb3143	DCO_030157	123 104 51-51-51-51-51-51-51 58
diploscapter_coronatus_prjdb3143	DCO_019265	195 239 60-60-54-63 353
diploscapter_coronatus_prjdb3143	DCO_030065	215 110 21-54-27-54-27 142
diploscapter_coronatus_prjdb3143	DCO_029337	52 75 143 86 15-30-27-54-36-33-39-33-33-177 149
diploscapter_coronatus_prjdb3143	DCO_026078	276-57-72-111-177-126-36-72-39-66-66-57-66-66-39-51-51-66-66-66-66-66-66-57-63 115
diploscapter_coronatus_prjdb3143	DCO_030676	249 28 36-27-51-45 47 233
diploscapter_coronatus_prjdb3143	DCO_028192	134 87-87-81-66-42-66-66-66-66-63-225
diploscapter_coronatus_prjdb3143	DCO_024186	102-21-24-18-51-39-60 25 63
diploscapter_coronatus_prjdb3143	DCO_026020	546-69 278 69-96-114-45-45-45-45-45-45 193 201 65 476
diploscapter_coronatus_prjdb3143	DCO_019266	234 233 60-60-36-63 364
diploscapter_coronatus_prjdb3143	DCO_024185	142 21-24-18-51-39-60 25 67
diploscapter_coronatus_prjdb3143	DCO_028609	86 93-129-135-63-66-51-39-66-51-165
diploscapter_coronatus_prjdb3143	DCO_002131	88 98 166 227 340 196 146 87 140 92 140 149 134 321 131 166 190 110 8498 1508 3072-5367-54-66-96-45-54-45-45-45-81-45-45-75-45-45-75-45-45-54-45-75-45-45-45-75-45-75-45-54-45-96-45-102-45-96-45-75-45-96-45-96-45-96-45-66-75-45-75-45-96-45-45-96-45-96-45-45-96-45-96-156-45-75-45-54-45-54-45-54-45-54-45-75-45-75-45-96-45-75-45-45-45-54-45-75-45-75-45-75-204-60-54-60-45-48-60-42-48-48-48-57-99-48-57-72-54-45-96-42-51-93-99-45-57-45-54-45-45-75-45-54-45-108-48-42-282-42-51-42-36-51-36-33-57-45-126-126-108-48-111-135-132 166 123-123-123-120-129-123 89 196
diploscapter_coronatus_prjdb3143	DCO_018020	73 109 63 79 57-51-57-48-54-45-60-45-51-111
diploscapter_coronatus_prjdb3143	DCO_033588	115 17 15-15-15-36 137
diploscapter_coronatus_prjdb3143	DCO_017061	128 81-66-66-66-66-66-66-66-66-66-66 110
diploscapter_coronatus_prjdb3143	DCO_018019	65 109 63 91 57-51-57-48-54-45-60-45-51 110
diploscapter_coronatus_prjdb3143	DCO_028506	125 38 30-51-15-30-27-66-36-39-39-42-12-60-33-177 149
diploscapter_coronatus_prjdb3143	DCO_027086	108 88 93-66-69-69-54-15 95 655
diploscapter_coronatus_prjdb3143	DCO_026276	191 57-72-111-177-126 73 155 141-63-66-39-39-69-66-51-63-66-51 166
diploscapter_coronatus_prjdb3143	DCO_025538	84-63-63-63-63-105-84-105-63-84-63-105-63-63-105-63-63-105-63-63-63-63-63-63-84-63-63-63-63-63-84-105-63-63-63-63-63-63-105-84-63-63-63-84-84-63-63 275
diploscapter_coronatus_prjdb3143	DCO_025422	276-42-51-51-36-57-57-36-42-45-453-705 322 1841 51-102-45-54-45-75-45-54-45-75-45-54-45-48-42 146
diploscapter_coronatus_prjdb3143	DCO_000576	80 63-63-63-63-63-63-63-63-48-63-63-84-63-63-84-63-63-63-63-105-63-63 73
diploscapter_coronatus_prjdb3143	DCO_025874	16 54-45-66-75-45-75-45-45-75-45-75-45-96-45-45-75-45-45-96-45-75-45-96-45-45-45-66-45-75-45-54-45-75-45-75-45-96
diploscapter_coronatus_prjdb3143	DCO_016727	63-63-63-63-63-63-63-63-63-63-105 109 101
diploscapter_pachys_prjna280107	WR25_15155.1	74 38 30-51-15-30-27-69-57-36-39-33-42-12-42-33-138 23
diploscapter_pachys_prjna280107	WR25_20206A.1	873-75 38 30-51-15-30-27-69-54-36-33-39-42-9-33-216 23
diploscapter_pachys_prjna280107	WR25_20206B.1	432-15-30-27-69-54-36-33-39-42-9-33-216 23
diploscapter_pachys_prjna280107	WR25_11936A.1	554 245 60-60-57-63 595
diploscapter_pachys_prjna280107	WR25_11936D.1	554 245 60-60 1175
diploscapter_pachys_prjna280107	WR25_11936C.1	554 245 60-288-63 595
diploscapter_pachys_prjna280107	WR25_11936E.1	554 245 60 1406
diploscapter_pachys_prjna280107	WR25_11936B.1	610 60-60-57-63 595
